0,1,2,3,4,5,6,7,8,9,label
0.192011,0.148427,0.19295,-1.29308,0.261718,-1.8444029999999998,-0.157328,-1.33281,-0.5283640000000001,-1.479899,0
0.192011,0.148427,0.19295,-1.29308,0.261718,-1.3045799999999999,1.050686,-0.530896,-0.185368,-1.532809,0
0.364825,0.36826,0.19295,-0.42040600000000006,0.261718,-0.557133,0.257927,-0.8431540000000001,-0.216549,-0.51057,0
0.192011,0.148427,0.19295,-1.29308,0.261718,-1.1384809999999999,-0.270579,-0.385979,1.155435,-0.786054,0
0.031541,0.171981,0.253409,-0.862994,0.17234000000000002,-0.30798400000000004,0.182426,-0.814574,0.562987,-0.263838,0
0.068573,-0.016447999999999997,0.27474699999999996,-0.03633,0.261718,-0.6401819999999999,-0.157328,-0.695597,0.31353600000000004,-0.38056799999999996,0
-0.48690100000000003,-0.03215,0.196506,-0.633748,0.261718,0.439463,0.220177,-0.495229,0.375899,0.407235,0
0.043885,0.06991499999999999,0.285416,0.37277899999999997,0.261718,-0.14188399999999998,0.257927,0.170719,-0.590727,-0.153449,0
0.080916,0.20338499999999998,0.249852,-0.42306099999999996,0.261718,-0.764757,0.408929,0.24401199999999998,0.282354,-0.747321,0
0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,-0.889332,0.333428,0.108221,0.064084,-0.8523209999999999,0
-0.017834,-0.22843000000000002,0.37077,1.293671,0.17234000000000002,0.688613,0.408929,0.7801100000000001,1.810246,0.561504,1
0.37716900000000003,0.109171,0.317424,-1.6582970000000001,-0.9001979999999999,-2.799474,-2.6488549999999997,-1.171663,-3.1164259999999997,-3.632451,0
-0.412837,-0.346197,0.6019359999999999,2.211191,0.440474,0.06573999999999999,-3.894619,0.865849,2.059698,-0.834974,1
0.019197,-0.016447999999999997,0.32453699999999996,-0.20781,0.261718,-0.01731,0.597681,-0.139675,0.46944300000000005,-0.207697,0
0.031541,0.171981,0.253409,-0.862994,0.17234000000000002,-0.598658,0.106925,-1.1015139999999999,0.562987,-0.481204,0
0.019197,-0.016447999999999997,0.32453699999999996,-0.20781,0.261718,0.231839,0.710932,-0.171963,0.219991,-0.058660000000000004,0
-0.10424100000000001,-1.037102,0.388552,-1.0993110000000001,0.17234000000000002,-0.349509,-0.006326,-0.906273,0.7500760000000001,-0.11427000000000001,1
-0.48690100000000003,-0.03215,0.196506,-0.633748,0.261718,-0.847807,-0.157328,0.013647999999999999,0.9371649999999999,-0.580815,0
0.37716900000000003,0.014957,0.381439,0.29275300000000004,0.261718,1.768258,1.050686,-1.591676,-2.243345,1.060443,0
-0.10424100000000001,0.23479,0.214288,0.31402800000000003,0.17234000000000002,0.397939,0.257927,0.9152809999999999,0.843621,0.333843,0
0.019197,0.09346900000000001,0.47390600000000005,1.8972950000000002,0.17234000000000002,0.06573999999999999,0.408929,1.440661,1.903791,-0.02804,1
-0.10424100000000001,0.23479,0.214288,0.31402800000000003,0.17234000000000002,1.4360600000000001,0.371178,-0.195572,0.781258,1.1943030000000001,0
0.500607,0.140576,0.388552,-0.637358,0.261718,-1.429155,0.597681,1.310617,-2.679886,-1.4554639999999999,0
0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,-0.474083,0.333428,0.378872,0.40708,-0.521914,0
0.09326,0.054213,0.37432600000000005,0.37892600000000004,0.261718,-1.5537290000000001,0.333428,-2.90806,-3.1164259999999997,-1.4518950000000002,0
0.24138600000000002,0.23479,0.310311,-1.7109919999999998,0.261718,-1.719828,0.031425,-2.169964,-1.7132599999999998,-1.4681819999999999,0
0.167323,0.148427,0.278304,-0.289596,0.261718,-0.764757,0.144676,0.159633,0.905984,-0.6545569999999999,0
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.3461049999999999,0.55993,-1.626895,0.157628,-1.367027,0
0.031541,0.171981,0.253409,-0.862994,0.17234000000000002,-1.1800059999999999,0.144676,-0.43073100000000003,0.40708,-1.023829,0
0.117948,0.06991499999999999,0.338762,-1.2960040000000002,0.261718,-1.096956,0.7864329999999999,0.026929,0.781258,-1.234674,0
0.068573,0.007106,0.288973,0.592954,0.261718,1.4360600000000001,0.295677,-0.360118,-0.216549,1.278254,0
-0.091897,0.22693899999999997,0.26763400000000004,0.024091,0.261718,0.024215,0.484429,-0.308919,-0.029461,-0.12651800000000002,0
-2.573011,0.06991499999999999,0.24629600000000001,-3.018853,0.08296100000000001,-2.633375,-0.006326,0.570133,-2.8669740000000004,-2.268932,0
-0.10424100000000001,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-0.349509,0.069175,0.565958,0.562987,-0.23911300000000002,0
0.57467,0.085618,0.310311,-2.167514,0.261718,0.273364,1.050686,-2.731477,-1.432627,-0.201139,0
0.37716900000000003,0.014957,0.381439,0.29275300000000004,0.261718,-0.598658,0.144676,0.6765479999999999,0.9371649999999999,-0.503844,0
-0.00549,-0.071406,0.352988,-0.20667600000000003,0.261718,-1.1384809999999999,0.333428,0.605061,0.9995280000000001,-1.082948,0
-0.091897,0.22693899999999997,0.26763400000000004,0.024091,0.261718,0.190314,0.597681,-0.9662280000000001,-1.151994,-0.029619,0
0.09326,0.054213,0.37432600000000005,0.37892600000000004,0.261718,-2.633375,-0.006326,-3.179565,-2.9917,-2.294018,0
0.080916,0.20338499999999998,0.310311,0.26950999999999997,0.261718,0.14879,0.371178,0.34541900000000003,0.157628,0.043677,0
0.364825,0.36826,0.19295,-0.42040600000000006,0.261718,-1.2630549999999998,0.182426,0.16105,0.282354,-1.12666,0
-0.00549,-0.071406,0.352988,-0.20667600000000003,0.261718,-1.1800059999999999,-0.006326,1.3994030000000002,1.716702,-0.9651209999999999,0
0.37716900000000003,0.014957,0.381439,0.29275300000000004,0.261718,-1.5952540000000002,-0.081827,0.041723,-0.091823,-1.3068600000000001,0
0.019197,-0.016447999999999997,0.32453699999999996,-0.20781,0.261718,-0.30798400000000004,-0.195078,-0.164372,0.594169,-0.076188,0
-0.00549,-0.071406,0.352988,-0.20667600000000003,0.261718,-1.429155,0.295677,0.80537,0.968347,-1.318023,0
0.10560399999999999,0.014957,0.37788299999999997,-0.43222200000000005,0.261718,-0.9308559999999999,0.333428,-0.06444,0.9371649999999999,-0.899035,0
0.056228999999999994,0.054213,0.392108,-0.028960000000000003,0.261718,0.06573999999999999,0.371178,-0.152334,0.905984,-0.013706,0
-0.128929,0.06991499999999999,0.313868,0.5105109999999999,0.08296100000000001,0.273364,0.52218,0.361883,1.03071,0.094718,0
0.229043,0.014957,0.395665,-1.399572,0.08296100000000001,-0.847807,0.031425,-0.8572299999999999,0.7500760000000001,-0.6766409999999999,0
0.117948,0.06991499999999999,0.338762,-1.2960040000000002,0.261718,-1.761353,0.446679,-0.272127,0.718895,-1.6724080000000001,0
0.068573,-0.016447999999999997,0.27474699999999996,-0.03633,0.261718,-0.058835000000000005,0.597681,0.007513,0.562987,-0.251192,0
0.031541,0.171981,0.253409,-0.862994,0.17234000000000002,-0.349509,0.106925,-0.86319,0.594169,-0.23191599999999998,0
